iso3,country,block,variant,weo_vintage,base_year,year,side,component,line_code,contribution_pp,measure,component_meaning,notes
FRA,France,history,maximum_extension,,2018,2019,revenue,covered_line,R09,-0.02625656257649739,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
FRA,France,history,maximum_extension,,2018,2019,revenue,covered_line,R10,0.040620711550340846,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
FRA,France,history,maximum_extension,,2018,2019,total,NLB_CHANGE_SUM,,-0.07525812594362244,"pp of GDP, change on the previous year","the change in the sum-based balance, d((sum R - sum E)/GDP) — equal to the sum of that year's line contributions exactly (V26)",Δ((ΣR-ΣE)/GDP); V26: equals the line sum exactly
FRA,France,history,maximum_extension,,2019,2020,expenditure,covered_line,GF01,-0.08076868391275402,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
FRA,France,history,maximum_extension,,2019,2020,expenditure,covered_line,GF02,-0.1448412011072691,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
FRA,France,history,maximum_extension,,2019,2020,expenditure,covered_line,GF03,-0.12477752539713158,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
FRA,France,history,maximum_extension,,2019,2020,expenditure,covered_line,GF04,-1.6626582986030252,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
FRA,France,history,maximum_extension,,2019,2020,expenditure,covered_line,GF05,-0.03510434795478898,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
FRA,France,history,maximum_extension,,2019,2020,expenditure,covered_line,GF06,-0.03654530584419249,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
FRA,France,history,maximum_extension,,2019,2020,expenditure,covered_line,GF07,-0.8263903614628004,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
FRA,France,history,maximum_extension,,2019,2020,expenditure,covered_line,GF08,-0.00414325501510715,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
FRA,France,history,maximum_extension,,2019,2020,expenditure,covered_line,GF09,-0.14698427592280683,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
FRA,France,history,maximum_extension,,2019,2020,expenditure,covered_line,GF10,-3.2898415776565577,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
FRA,France,history,maximum_extension,,2019,2020,memo,ANCHOR_B9_DELTA,,-5.8237411988848464e-05,"pp of GDP, change on the previous year","the anchor's own change in B.9/GDP MINUS the sum-based change: a rounding and vintage wedge, reported and never allocated to lines (D16)","anchor Δ(B9/GDP) minus the sum-based change; rounding/vintage wedge, never allocated (D16)"
FRA,France,history,maximum_extension,,2019,2020,memo,WEO_GGXCNL_DELTA,,-6.538543034431593,"pp of GDP, change on the previous year",the IMF WEO's own change in GGXCNL/NGDP over the same year — the history-side comparison with the WEO (§8.3),"WEO 2026-04 Δ(GGXCNL/NGDP), comparison column per §8.3"
FRA,France,history,maximum_extension,,2019,2020,revenue,covered_line,R01,-0.17959668277022778,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
FRA,France,history,maximum_extension,,2019,2020,revenue,covered_line,R02,0.19872979053776607,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
FRA,France,history,maximum_extension,,2019,2020,revenue,covered_line,R03,0.2301116571692241,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
FRA,France,history,maximum_extension,,2019,2020,revenue,covered_line,R04,0.0046293578378760886,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
FRA,France,history,maximum_extension,,2019,2020,revenue,covered_line,R05,-0.08285987987148406,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
FRA,France,history,maximum_extension,,2019,2020,revenue,covered_line,R06,0.15785493950971896,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
FRA,France,history,maximum_extension,,2019,2020,revenue,covered_line,R07,-0.025451995783244023,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
FRA,France,history,maximum_extension,,2019,2020,revenue,covered_line,R08,-0.15788277520549224,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
FRA,France,history,maximum_extension,,2019,2020,revenue,covered_line,R09,-0.08984571963575744,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
FRA,France,history,maximum_extension,,2019,2020,revenue,covered_line,R10,-0.24232742587534792,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
FRA,France,history,maximum_extension,,2019,2020,total,NLB_CHANGE_SUM,,-6.538693566963401,"pp of GDP, change on the previous year","the change in the sum-based balance, d((sum R - sum E)/GDP) — equal to the sum of that year's line contributions exactly (V26)",Δ((ΣR-ΣE)/GDP); V26: equals the line sum exactly
FRA,France,history,maximum_extension,,2020,2021,expenditure,covered_line,GF01,-0.010993844921208112,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
FRA,France,history,maximum_extension,,2020,2021,expenditure,covered_line,GF02,0.14030296906184028,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
FRA,France,history,maximum_extension,,2020,2021,expenditure,covered_line,GF03,0.0725532743457033,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
FRA,France,history,maximum_extension,,2020,2021,expenditure,covered_line,GF04,-0.07422859515753277,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
FRA,France,history,maximum_extension,,2020,2021,expenditure,covered_line,GF05,0.0016033037959450186,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
FRA,France,history,maximum_extension,,2020,2021,expenditure,covered_line,GF06,-0.0510374523984251,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
FRA,France,history,maximum_extension,,2020,2021,expenditure,covered_line,GF07,-0.3854675751357492,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
FRA,France,history,maximum_extension,,2020,2021,expenditure,covered_line,GF08,0.02009101462209506,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
FRA,France,history,maximum_extension,,2020,2021,expenditure,covered_line,GF09,0.11421194355664965,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
FRA,France,history,maximum_extension,,2020,2021,expenditure,covered_line,GF10,2.409646182128003,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
FRA,France,history,maximum_extension,,2020,2021,memo,ANCHOR_B9_DELTA,,-4.940787859641915e-05,"pp of GDP, change on the previous year","the anchor's own change in B.9/GDP MINUS the sum-based change: a rounding and vintage wedge, reported and never allocated to lines (D16)","anchor Δ(B9/GDP) minus the sum-based change; rounding/vintage wedge, never allocated (D16)"
FRA,France,history,maximum_extension,,2020,2021,memo,WEO_GGXCNL_DELTA,,2.3465592760125915,"pp of GDP, change on the previous year",the IMF WEO's own change in GGXCNL/NGDP over the same year — the history-side comparison with the WEO (§8.3),"WEO 2026-04 Δ(GGXCNL/NGDP), comparison column per §8.3"
FRA,France,history,maximum_extension,,2020,2021,revenue,covered_line,R01,0.3982164574757266,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
FRA,France,history,maximum_extension,,2020,2021,revenue,covered_line,R02,-0.6321831401403827,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
FRA,France,history,maximum_extension,,2020,2021,revenue,covered_line,R03,-0.27727498592344524,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
FRA,France,history,maximum_extension,,2020,2021,revenue,covered_line,R04,0.15132173275252786,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
FRA,France,history,maximum_extension,,2020,2021,revenue,covered_line,R05,-0.06412517425377212,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
FRA,France,history,maximum_extension,,2020,2021,revenue,covered_line,R06,-0.20052810047443415,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
FRA,France,history,maximum_extension,,2020,2021,revenue,covered_line,R07,0.004115400795681094,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
FRA,France,history,maximum_extension,,2020,2021,revenue,covered_line,R08,0.0846864354679901,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
FRA,France,history,maximum_extension,,2020,2021,revenue,covered_line,R09,0.009471659456964515,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
FRA,France,history,maximum_extension,,2020,2021,revenue,covered_line,R10,0.6377250334852635,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
FRA,France,history,maximum_extension,,2020,2021,total,NLB_CHANGE_SUM,,2.34810653853944,"pp of GDP, change on the previous year","the change in the sum-based balance, d((sum R - sum E)/GDP) — equal to the sum of that year's line contributions exactly (V26)",Δ((ΣR-ΣE)/GDP); V26: equals the line sum exactly
FRA,France,history,maximum_extension,,2021,2022,expenditure,covered_line,GF01,-0.43812421805725366,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
FRA,France,history,maximum_extension,,2021,2022,expenditure,covered_line,GF02,-0.0696032729705056,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
FRA,France,history,maximum_extension,,2021,2022,expenditure,covered_line,GF03,-0.00793375336074556,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
FRA,France,history,maximum_extension,,2021,2022,expenditure,covered_line,GF04,0.2995691787481547,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
FRA,France,history,maximum_extension,,2021,2022,expenditure,covered_line,GF05,-0.0438654778667601,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
FRA,France,history,maximum_extension,,2021,2022,expenditure,covered_line,GF06,0.0014675500735455288,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
FRA,France,history,maximum_extension,,2021,2022,expenditure,covered_line,GF07,0.28659115460769186,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
FRA,France,history,maximum_extension,,2021,2022,expenditure,covered_line,GF08,-0.00801868037927072,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
FRA,France,history,maximum_extension,,2021,2022,expenditure,covered_line,GF09,0.01682726451070482,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
FRA,France,history,maximum_extension,,2021,2022,expenditure,covered_line,GF10,1.0106774411704182,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
